COD_MUN_IBGE,NOME_CANDIDATO,QTDE_VOTOS
3510203,DILMA VANA ROUSSEFF,10109
3510302,DILMA VANA ROUSSEFF,3670
3510401,DILMA VANA ROUSSEFF,8415
3510500,DILMA VANA ROUSSEFF,20732
3510609,DILMA VANA ROUSSEFF,122833
3510708,DILMA VANA ROUSSEFF,3771
3510807,DILMA VANA ROUSSEFF,5073
3510906,DILMA VANA ROUSSEFF,692
3511003,DILMA VANA ROUSSEFF,6251
3511102,DILMA VANA ROUSSEFF,23180
3511201,DILMA VANA ROUSSEFF,2260
3511300,DILMA VANA ROUSSEFF,1803
3511409,DILMA VANA ROUSSEFF,3393
3511508,DILMA VANA ROUSSEFF,7110
3511607,DILMA VANA ROUSSEFF,2389
3511706,DILMA VANA ROUSSEFF,3158
3511904,DILMA VANA ROUSSEFF,1643
3512001,DILMA VANA ROUSSEFF,4937
3512100,DILMA VANA ROUSSEFF,1829
3512209,DILMA VANA ROUSSEFF,4899
3512308,DILMA VANA ROUSSEFF,3445
3512407,DILMA VANA ROUSSEFF,4638
3512506,DILMA VANA ROUSSEFF,1115
3512605,DILMA VANA ROUSSEFF,1772
3512704,DILMA VANA ROUSSEFF,613
3512803,DILMA VANA ROUSSEFF,18325
3512902,DILMA VANA ROUSSEFF,1764
3513009,DILMA VANA ROUSSEFF,53800
3513108,DILMA VANA ROUSSEFF,4937
3513207,DILMA VANA ROUSSEFF,1872
3513306,DILMA VANA ROUSSEFF,737
3513405,DILMA VANA ROUSSEFF,14943
3513504,DILMA VANA ROUSSEFF,44125
3513603,DILMA VANA ROUSSEFF,7470
3513702,DILMA VANA ROUSSEFF,4987
3513801,DILMA VANA ROUSSEFF,160238
3513850,DILMA VANA ROUSSEFF,587
3513900,DILMA VANA ROUSSEFF,2291
3514007,DILMA VANA ROUSSEFF,2027
3514106,DILMA VANA ROUSSEFF,4089
3514205,DILMA VANA ROUSSEFF,1061
3514304,DILMA VANA ROUSSEFF,1714
3514403,DILMA VANA ROUSSEFF,10083
3514502,DILMA VANA ROUSSEFF,3273
3514601,DILMA VANA ROUSSEFF,1803
3514700,DILMA VANA ROUSSEFF,1671
3514809,DILMA VANA ROUSSEFF,4344
3514908,DILMA VANA ROUSSEFF,4385
3514924,DILMA VANA ROUSSEFF,1103
3514957,DILMA VANA ROUSSEFF,720
3515004,DILMA VANA ROUSSEFF,76563
3515103,DILMA VANA ROUSSEFF,19381
3515129,DILMA VANA ROUSSEFF,1029
3515152,DILMA VANA ROUSSEFF,4402
3515186,DILMA VANA ROUSSEFF,7739
3515194,DILMA VANA ROUSSEFF,1428
3515202,DILMA VANA ROUSSEFF,2101
3515301,DILMA VANA ROUSSEFF,784
3515350,DILMA VANA ROUSSEFF,3330
3515400,DILMA VANA ROUSSEFF,3647
3515509,DILMA VANA ROUSSEFF,20504
3515608,DILMA VANA ROUSSEFF,1547
3515657,DILMA VANA ROUSSEFF,427
3515707,DILMA VANA ROUSSEFF,53711
3515806,DILMA VANA ROUSSEFF,738
3515905,DILMA VANA ROUSSEFF,961
3516002,DILMA VANA ROUSSEFF,3199
3516101,DILMA VANA ROUSSEFF,1076
3516200,DILMA VANA ROUSSEFF,68968
3516309,DILMA VANA ROUSSEFF,51461
3516408,DILMA VANA ROUSSEFF,41983
3516507,DILMA VANA ROUSSEFF,492
3516606,DILMA VANA ROUSSEFF,1597
3516705,DILMA VANA ROUSSEFF,6936
3516804,DILMA VANA ROUSSEFF,1496
3516853,DILMA VANA ROUSSEFF,1407
3516903,DILMA VANA ROUSSEFF,3129
3517000,DILMA VANA ROUSSEFF,2585
3517109,DILMA VANA ROUSSEFF,1495
3517208,DILMA VANA ROUSSEFF,2993
3517307,DILMA VANA ROUSSEFF,1610
3517406,DILMA VANA ROUSSEFF,10326
3517505,DILMA VANA ROUSSEFF,5065
3517604,DILMA VANA ROUSSEFF,6237
3517703,DILMA VANA ROUSSEFF,6493
3517802,DILMA VANA ROUSSEFF,2626
3517901,DILMA VANA ROUSSEFF,3215
3518008,DILMA VANA ROUSSEFF,632
3518107,DILMA VANA ROUSSEFF,1792
3518206,DILMA VANA ROUSSEFF,7544
3518305,DILMA VANA ROUSSEFF,5962
3518404,DILMA VANA ROUSSEFF,24321
3518503,DILMA VANA ROUSSEFF,2459
3518602,DILMA VANA ROUSSEFF,10781
3518701,DILMA VANA ROUSSEFF,91185
3518800,DILMA VANA ROUSSEFF,299757
3518859,DILMA VANA ROUSSEFF,2026
3518909,DILMA VANA ROUSSEFF,1717
3519006,DILMA VANA ROUSSEFF,2831
3519055,DILMA VANA ROUSSEFF,2438
3519071,DILMA VANA ROUSSEFF,63264
3519105,DILMA VANA ROUSSEFF,1960
3519204,DILMA VANA ROUSSEFF,1645
3519253,DILMA VANA ROUSSEFF,1404
3519303,DILMA VANA ROUSSEFF,7037
3519402,DILMA VANA ROUSSEFF,1813
3519501,DILMA VANA ROUSSEFF,1320
3519600,DILMA VANA ROUSSEFF,11651
3519709,DILMA VANA ROUSSEFF,10681
3519808,DILMA VANA ROUSSEFF,2438
3519907,DILMA VANA ROUSSEFF,1431
3520004,DILMA VANA ROUSSEFF,6718
3520103,DILMA VANA ROUSSEFF,7803
3520202,DILMA VANA ROUSSEFF,2361
3520301,DILMA VANA ROUSSEFF,7035
3520400,DILMA VANA ROUSSEFF,4854
3520426,DILMA VANA ROUSSEFF,2178
3520442,DILMA VANA ROUSSEFF,7542
3520509,DILMA VANA ROUSSEFF,49858
3520608,DILMA VANA ROUSSEFF,1547
3520707,DILMA VANA ROUSSEFF,1201
3520806,DILMA VANA ROUSSEFF,774
3520905,DILMA VANA ROUSSEFF,2776
3521002,DILMA VANA ROUSSEFF,6463
3521101,DILMA VANA ROUSSEFF,1278
3521150,DILMA VANA ROUSSEFF,1018
3521200,DILMA VANA ROUSSEFF,1584
3521309,DILMA VANA ROUSSEFF,3986
3521408,DILMA VANA ROUSSEFF,4613
3521507,DILMA VANA ROUSSEFF,1673
3521606,DILMA VANA ROUSSEFF,1732
3521705,DILMA VANA ROUSSEFF,5562
3521804,DILMA VANA ROUSSEFF,6114
3521903,DILMA VANA ROUSSEFF,2916
3522000,DILMA VANA ROUSSEFF,594
3522109,DILMA VANA ROUSSEFF,19569
3522158,DILMA VANA ROUSSEFF,1223
3522208,DILMA VANA ROUSSEFF,47185
3522307,DILMA VANA ROUSSEFF,24277
3522406,DILMA VANA ROUSSEFF,16792
3522505,DILMA VANA ROUSSEFF,65058
3522604,DILMA VANA ROUSSEFF,11343
3522653,DILMA VANA ROUSSEFF,1247
3522703,DILMA VANA ROUSSEFF,8451
3522802,DILMA VANA ROUSSEFF,2949
3522901,DILMA VANA ROUSSEFF,2309
3523008,DILMA VANA ROUSSEFF,1692
3523107,DILMA VANA ROUSSEFF,91126
3523206,DILMA VANA ROUSSEFF,9333
3523305,DILMA VANA ROUSSEFF,2641
3523404,DILMA VANA ROUSSEFF,17347
3523503,DILMA VANA ROUSSEFF,3484
3523602,DILMA VANA ROUSSEFF,2708
3523701,DILMA VANA ROUSSEFF,2007
3523800,DILMA VANA ROUSSEFF,2341
3523909,DILMA VANA ROUSSEFF,32691
3524006,DILMA VANA ROUSSEFF,9220
3524105,DILMA VANA ROUSSEFF,9840
3524204,DILMA VANA ROUSSEFF,2294
3524303,DILMA VANA ROUSSEFF,12008
3524402,DILMA VANA ROUSSEFF,48951
3524501,DILMA VANA ROUSSEFF,1798
3524600,DILMA VANA ROUSSEFF,3433
3524709,DILMA VANA ROUSSEFF,8876
3524808,DILMA VANA ROUSSEFF,11645
3524907,DILMA VANA ROUSSEFF,1086
3525003,DILMA VANA ROUSSEFF,31933
3525102,DILMA VANA ROUSSEFF,6823
3525201,DILMA VANA ROUSSEFF,4928
3525300,DILMA VANA ROUSSEFF,22439
3525409,DILMA VANA ROUSSEFF,1188
3525508,DILMA VANA ROUSSEFF,2337
3525607,DILMA VANA ROUSSEFF,1222
3525706,DILMA VANA ROUSSEFF,7152
3525805,DILMA VANA ROUSSEFF,1624
3525854,DILMA VANA ROUSSEFF,555
3525904,DILMA VANA ROUSSEFF,87527
3526001,DILMA VANA ROUSSEFF,4150
3526100,DILMA VANA ROUSSEFF,4596
3526209,DILMA VANA ROUSSEFF,7006
3526308,DILMA VANA ROUSSEFF,1086
3526407,DILMA VANA ROUSSEFF,3876
3526506,DILMA VANA ROUSSEFF,1844
3526605,DILMA VANA ROUSSEFF,1757
3526704,DILMA VANA ROUSSEFF,23540
3526803,DILMA VANA ROUSSEFF,9976
3526902,DILMA VANA ROUSSEFF,62736
3527009,DILMA VANA ROUSSEFF,976
3527108,DILMA VANA ROUSSEFF,13196
3527207,DILMA VANA ROUSSEFF,16163
3527256,DILMA VANA ROUSSEFF,690
3527306,DILMA VANA ROUSSEFF,8396
3527405,DILMA VANA ROUSSEFF,4702
3527504,DILMA VANA ROUSSEFF,698
3527603,DILMA VANA ROUSSEFF,3314
3527702,DILMA VANA ROUSSEFF,1517
3527801,DILMA VANA ROUSSEFF,1472
3527900,DILMA VANA ROUSSEFF,997
3528007,DILMA VANA ROUSSEFF,3764
3528106,DILMA VANA ROUSSEFF,1336
3528205,DILMA VANA ROUSSEFF,1207
3528304,DILMA VANA ROUSSEFF,1162
3528403,DILMA VANA ROUSSEFF,13849
3528502,DILMA VANA ROUSSEFF,16087
3528601,DILMA VANA ROUSSEFF,2065
3528700,DILMA VANA ROUSSEFF,1362
3528809,DILMA VANA ROUSSEFF,4414
3528858,DILMA VANA ROUSSEFF,734
3528908,DILMA VANA ROUSSEFF,1268
3529005,DILMA VANA ROUSSEFF,40198
3529104,DILMA VANA ROUSSEFF,691
3529203,DILMA VANA ROUSSEFF,4419
3529302,DILMA VANA ROUSSEFF,20924
3529401,DILMA VANA ROUSSEFF,124708
3529500,DILMA VANA ROUSSEFF,1617
3529609,DILMA VANA ROUSSEFF,1313
3529658,DILMA VANA ROUSSEFF,565
3529708,DILMA VANA ROUSSEFF,6209
3529807,DILMA VANA ROUSSEFF,2505
3529906,DILMA VANA ROUSSEFF,5229
3530003,DILMA VANA ROUSSEFF,985
3530102,DILMA VANA ROUSSEFF,6807
3530201,DILMA VANA ROUSSEFF,5842
3530300,DILMA VANA ROUSSEFF,12197
3530409,DILMA VANA ROUSSEFF,970
3530508,DILMA VANA ROUSSEFF,9694
3530607,DILMA VANA ROUSSEFF,80686
3530706,DILMA VANA ROUSSEFF,34524
3530805,DILMA VANA ROUSSEFF,13348
3530904,DILMA VANA ROUSSEFF,723
3531001,DILMA VANA ROUSSEFF,693
3531100,DILMA VANA ROUSSEFF,11645
3531209,DILMA VANA ROUSSEFF,1341
3531308,DILMA VANA ROUSSEFF,9860
3531407,DILMA VANA ROUSSEFF,5381
3531506,DILMA VANA ROUSSEFF,4294
3531605,DILMA VANA ROUSSEFF,1629
3531704,DILMA VANA ROUSSEFF,976
3531803,DILMA VANA ROUSSEFF,15171
3531902,DILMA VANA ROUSSEFF,6838
3532009,DILMA VANA ROUSSEFF,2001
3532058,DILMA VANA ROUSSEFF,1244
3532108,DILMA VANA ROUSSEFF,1247
3532157,DILMA VANA ROUSSEFF,969
3532207,DILMA VANA ROUSSEFF,1401
3532306,DILMA VANA ROUSSEFF,1651
3532405,DILMA VANA ROUSSEFF,4170
3532504,DILMA VANA ROUSSEFF,2811
3532603,DILMA VANA ROUSSEFF,2298
3532702,DILMA VANA ROUSSEFF,1318
3532801,DILMA VANA ROUSSEFF,1801
3532827,DILMA VANA ROUSSEFF,2064
3532843,DILMA VANA ROUSSEFF,827
3532868,DILMA VANA ROUSSEFF,444
3532900,DILMA VANA ROUSSEFF,2845
3533007,DILMA VANA ROUSSEFF,5125
3533106,DILMA VANA ROUSSEFF,849
3533205,DILMA VANA ROUSSEFF,1048
3533254,DILMA VANA ROUSSEFF,1082
3533304,DILMA VANA ROUSSEFF,1131
3533403,DILMA VANA ROUSSEFF,16937
3533502,DILMA VANA ROUSSEFF,7738
3533601,DILMA VANA ROUSSEFF,1291
3533700,DILMA VANA ROUSSEFF,1098
3533809,DILMA VANA ROUSSEFF,656
3533908,DILMA VANA ROUSSEFF,11262
3534005,DILMA VANA ROUSSEFF,1299
3534104,DILMA VANA ROUSSEFF,1763
3534203,DILMA VANA ROUSSEFF,1540
3534302,DILMA VANA ROUSSEFF,8038
3534401,DILMA VANA ROUSSEFF,221584
3534500,DILMA VANA ROUSSEFF,672
3534609,DILMA VANA ROUSSEFF,6714
3534708,DILMA VANA ROUSSEFF,22712
3534757,DILMA VANA ROUSSEFF,2813
3534807,DILMA VANA ROUSSEFF,2863
3534906,DILMA VANA ROUSSEFF,2503
3535002,DILMA VANA ROUSSEFF,2294
3535101,DILMA VANA ROUSSEFF,3081
3535200,DILMA VANA ROUSSEFF,3157
3535309,DILMA VANA ROUSSEFF,4577
3535408,DILMA VANA ROUSSEFF,3852
3535507,DILMA VANA ROUSSEFF,11197
3535606,DILMA VANA ROUSSEFF,4930
3535705,DILMA VANA ROUSSEFF,1704
3535804,DILMA VANA ROUSSEFF,5166
3535903,DILMA VANA ROUSSEFF,1141
3536000,DILMA VANA ROUSSEFF,2718
3536109,DILMA VANA ROUSSEFF,1277
3536208,DILMA VANA ROUSSEFF,4456
3536257,DILMA VANA ROUSSEFF,609
3536307,DILMA VANA ROUSSEFF,2626
3536406,DILMA VANA ROUSSEFF,1785
3536505,DILMA VANA ROUSSEFF,21757
3536570,DILMA VANA ROUSSEFF,454
3536604,DILMA VANA ROUSSEFF,2466
3536703,DILMA VANA ROUSSEFF,10550
3536802,DILMA VANA ROUSSEFF,1627
3536901,DILMA VANA ROUSSEFF,905
3537008,DILMA VANA ROUSSEFF,5205
3537107,DILMA VANA ROUSSEFF,9683
3537156,DILMA VANA ROUSSEFF,811
3537206,DILMA VANA ROUSSEFF,2699
3537305,DILMA VANA ROUSSEFF,14654
3537404,DILMA VANA ROUSSEFF,6365
3537503,DILMA VANA ROUSSEFF,1708
3537602,DILMA VANA ROUSSEFF,13925
3537701,DILMA VANA ROUSSEFF,1172
3537800,DILMA VANA ROUSSEFF,9502
3537909,DILMA VANA ROUSSEFF,6009
3538006,DILMA VANA ROUSSEFF,28228
3538105,DILMA VANA ROUSSEFF,3674
3538204,DILMA VANA ROUSSEFF,2706
3538303,DILMA VANA ROUSSEFF,1426
3538501,DILMA VANA ROUSSEFF,3128
3538600,DILMA VANA ROUSSEFF,4832
3538709,DILMA VANA ROUSSEFF,69669
3538808,DILMA VANA ROUSSEFF,6349
3538907,DILMA VANA ROUSSEFF,4087
3539004,DILMA VANA ROUSSEFF,2072
3539103,DILMA VANA ROUSSEFF,4043
3539202,DILMA VANA ROUSSEFF,6699
3539301,DILMA VANA ROUSSEFF,12723
3539400,DILMA VANA ROUSSEFF,2494
3539509,DILMA VANA ROUSSEFF,8814
3539608,DILMA VANA ROUSSEFF,1403
3539707,DILMA VANA ROUSSEFF,885
3539806,DILMA VANA ROUSSEFF,37116
3539905,DILMA VANA ROUSSEFF,1231
3540002,DILMA VANA ROUSSEFF,3855
3540101,DILMA VANA ROUSSEFF,760
3540200,DILMA VANA ROUSSEFF,10494
3540259,DILMA VANA ROUSSEFF,1356
3540309,DILMA VANA ROUSSEFF,768
3540408,DILMA VANA ROUSSEFF,1511
3540507,DILMA VANA ROUSSEFF,1958
3540606,DILMA VANA ROUSSEFF,10475
3540705,DILMA VANA ROUSSEFF,9624
3540754,DILMA VANA ROUSSEFF,3645
3540804,DILMA VANA ROUSSEFF,3739
3540853,DILMA VANA ROUSSEFF,459
3540903,DILMA VANA ROUSSEFF,4756
3541000,DILMA VANA ROUSSEFF,58430
3541059,DILMA VANA ROUSSEFF,1017
3541109,DILMA VANA ROUSSEFF,1088
3541208,DILMA VANA ROUSSEFF,3626
3541307,DILMA VANA ROUSSEFF,11077
3541406,DILMA VANA ROUSSEFF,42635
3541505,DILMA VANA ROUSSEFF,8015
3541604,DILMA VANA ROUSSEFF,11038
3541653,DILMA VANA ROUSSEFF,621
3541703,DILMA VANA ROUSSEFF,2641
3541802,DILMA VANA ROUSSEFF,1139
3541901,DILMA VANA ROUSSEFF,2898
3542008,DILMA VANA ROUSSEFF,1758
3542107,DILMA VANA ROUSSEFF,1987
3542206,DILMA VANA ROUSSEFF,6818
3542305,DILMA VANA ROUSSEFF,1028
3542404,DILMA VANA ROUSSEFF,4245
3542503,DILMA VANA ROUSSEFF,1035
3542602,DILMA VANA ROUSSEFF,11796
3542701,DILMA VANA ROUSSEFF,2393
3542800,DILMA VANA ROUSSEFF,1126
3542909,DILMA VANA ROUSSEFF,2436
3543006,DILMA VANA ROUSSEFF,6051
3543105,DILMA VANA ROUSSEFF,1211
3543204,DILMA VANA ROUSSEFF,1655
3543238,DILMA VANA ROUSSEFF,815
3543253,DILMA VANA ROUSSEFF,2825
3543303,DILMA VANA ROUSSEFF,31113
3543402,DILMA VANA ROUSSEFF,114115
3543501,DILMA VANA ROUSSEFF,1857
3543600,DILMA VANA ROUSSEFF,1264
3543709,DILMA VANA ROUSSEFF,2585
3543808,DILMA VANA ROUSSEFF,2001
3543907,DILMA VANA ROUSSEFF,35598
3544004,DILMA VANA ROUSSEFF,7082
3544103,DILMA VANA ROUSSEFF,13413
3544202,DILMA VANA ROUSSEFF,2178
3544251,DILMA VANA ROUSSEFF,6964
3544301,DILMA VANA ROUSSEFF,2038
3544400,DILMA VANA ROUSSEFF,681
3544509,DILMA VANA ROUSSEFF,917
3544608,DILMA VANA ROUSSEFF,2058
3544707,DILMA VANA ROUSSEFF,775
3544806,DILMA VANA ROUSSEFF,1135
3544905,DILMA VANA ROUSSEFF,2229
3545001,DILMA VANA ROUSSEFF,3859
3545100,DILMA VANA ROUSSEFF,1342
3545159,DILMA VANA ROUSSEFF,1066
3545209,DILMA VANA ROUSSEFF,31047
3545308,DILMA VANA ROUSSEFF,9032
3545407,DILMA VANA ROUSSEFF,1781
3545506,DILMA VANA ROUSSEFF,1148
3545605,DILMA VANA ROUSSEFF,3656
3545704,DILMA VANA ROUSSEFF,1479
3545803,DILMA VANA ROUSSEFF,59587
3546009,DILMA VANA ROUSSEFF,3176
3546108,DILMA VANA ROUSSEFF,720
3546207,DILMA VANA ROUSSEFF,1094
3546256,DILMA VANA ROUSSEFF,470
3546306,DILMA VANA ROUSSEFF,5453
3546405,DILMA VANA ROUSSEFF,6417
3546504,DILMA VANA ROUSSEFF,2027
3546603,DILMA VANA ROUSSEFF,7027
3546702,DILMA VANA ROUSSEFF,5609
3546801,DILMA VANA ROUSSEFF,11899
3546900,DILMA VANA ROUSSEFF,3691
3547007,DILMA VANA ROUSSEFF,1287
3547106,DILMA VANA ROUSSEFF,873
3547205,DILMA VANA ROUSSEFF,564
3547304,DILMA VANA ROUSSEFF,25003
3547403,DILMA VANA ROUSSEFF,885
3547502,DILMA VANA ROUSSEFF,5580
3547601,DILMA VANA ROUSSEFF,6106
3547650,DILMA VANA ROUSSEFF,550
3547700,DILMA VANA ROUSSEFF,5662
3547809,DILMA VANA ROUSSEFF,197936
3547908,DILMA VANA ROUSSEFF,1821
3548005,DILMA VANA ROUSSEFF,3984
3548054,DILMA VANA ROUSSEFF,2347
3548104,DILMA VANA ROUSSEFF,1533
3548203,DILMA VANA ROUSSEFF,1432
3548302,DILMA VANA ROUSSEFF,1103
3548401,DILMA VANA ROUSSEFF,1213
3548500,DILMA VANA ROUSSEFF,97019
3548609,DILMA VANA ROUSSEFF,2095
3548708,DILMA VANA ROUSSEFF,241547
3548807,DILMA VANA ROUSSEFF,28038
3548906,DILMA VANA ROUSSEFF,41101
3549003,DILMA VANA ROUSSEFF,934
3549102,DILMA VANA ROUSSEFF,16595
3549201,DILMA VANA ROUSSEFF,1046
3549250,DILMA VANA ROUSSEFF,668
3549300,DILMA VANA ROUSSEFF,688
3549409,DILMA VANA ROUSSEFF,11146
3549508,DILMA VANA ROUSSEFF,2254
3549607,DILMA VANA ROUSSEFF,1070
3549706,DILMA VANA ROUSSEFF,11058
3549805,DILMA VANA ROUSSEFF,85378
3549904,DILMA VANA ROUSSEFF,143940
3549953,DILMA VANA ROUSSEFF,3550
3550001,DILMA VANA ROUSSEFF,2275
3550100,DILMA VANA ROUSSEFF,8201
3550209,DILMA VANA ROUSSEFF,6600
3550308,DILMA VANA ROUSSEFF,2961897
3550407,DILMA VANA ROUSSEFF,4517
3550506,DILMA VANA ROUSSEFF,1398
3550605,DILMA VANA ROUSSEFF,15645
3550704,DILMA VANA ROUSSEFF,19547
3550803,DILMA VANA ROUSSEFF,2436
3550902,DILMA VANA ROUSSEFF,3065
3551009,DILMA VANA ROUSSEFF,97168
3551108,DILMA VANA ROUSSEFF,2257
3551207,DILMA VANA ROUSSEFF,1325
3551306,DILMA VANA ROUSSEFF,746
3551405,DILMA VANA ROUSSEFF,2270
3551504,DILMA VANA ROUSSEFF,9180
3551603,DILMA VANA ROUSSEFF,4530
3551702,DILMA VANA ROUSSEFF,27857
3551801,DILMA VANA ROUSSEFF,3855
3551900,DILMA VANA ROUSSEFF,3566
3552007,DILMA VANA ROUSSEFF,1602
3552106,DILMA VANA ROUSSEFF,5011
3552205,DILMA VANA ROUSSEFF,139307
3552304,DILMA VANA ROUSSEFF,2578
3552403,DILMA VANA ROUSSEFF,71532
3552502,DILMA VANA ROUSSEFF,70103
3552551,DILMA VANA ROUSSEFF,1241
3552601,DILMA VANA ROUSSEFF,2508
3552700,DILMA VANA ROUSSEFF,3572
3552809,DILMA VANA ROUSSEFF,79126
3552908,DILMA VANA ROUSSEFF,2020
3553005,DILMA VANA ROUSSEFF,2739
3553104,DILMA VANA ROUSSEFF,1530
3553203,DILMA VANA ROUSSEFF,1058
3553302,DILMA VANA ROUSSEFF,4906
3553401,DILMA VANA ROUSSEFF,5666
3553500,DILMA VANA ROUSSEFF,1423
3553609,DILMA VANA ROUSSEFF,3717
3553658,DILMA VANA ROUSSEFF,705
3553708,DILMA VANA ROUSSEFF,11749
3553807,DILMA VANA ROUSSEFF,7062
3553856,DILMA VANA ROUSSEFF,1209
3553906,DILMA VANA ROUSSEFF,2147
3553955,DILMA VANA ROUSSEFF,3958
3554003,DILMA VANA ROUSSEFF,16288
3554102,DILMA VANA ROUSSEFF,59316
3554201,DILMA VANA ROUSSEFF,1522
3554300,DILMA VANA ROUSSEFF,6047
3554409,DILMA VANA ROUSSEFF,2386
3554508,DILMA VANA ROUSSEFF,5422
3554607,DILMA VANA ROUSSEFF,668
3554656,DILMA VANA ROUSSEFF,576
3554706,DILMA VANA ROUSSEFF,1881
3554755,DILMA VANA ROUSSEFF,491
3554805,DILMA VANA ROUSSEFF,5889
3554904,DILMA VANA ROUSSEFF,1733
3554953,DILMA VANA ROUSSEFF,1127
3555000,DILMA VANA ROUSSEFF,14060
3555109,DILMA VANA ROUSSEFF,3631
3555208,DILMA VANA ROUSSEFF,492
3555307,DILMA VANA ROUSSEFF,798
3555356,DILMA VANA ROUSSEFF,1846
3555406,DILMA VANA ROUSSEFF,15432
3555505,DILMA VANA ROUSSEFF,998
3555604,DILMA VANA ROUSSEFF,2428
3555703,DILMA VANA ROUSSEFF,471
3555802,DILMA VANA ROUSSEFF,2695
3555901,DILMA VANA ROUSSEFF,396
3556008,DILMA VANA ROUSSEFF,2804
3556107,DILMA VANA ROUSSEFF,2646
3556206,DILMA VANA ROUSSEFF,22212
3556305,DILMA VANA ROUSSEFF,5360
3556354,DILMA VANA ROUSSEFF,1756
3556404,DILMA VANA ROUSSEFF,6071
3556453,DILMA VANA ROUSSEFF,11787
3556503,DILMA VANA ROUSSEFF,34882
3556602,DILMA VANA ROUSSEFF,2787
3556701,DILMA VANA ROUSSEFF,11219
3556800,DILMA VANA ROUSSEFF,4871
3556909,DILMA VANA ROUSSEFF,1720
3556958,DILMA VANA ROUSSEFF,527
3557006,DILMA VANA ROUSSEFF,32127
3557105,DILMA VANA ROUSSEFF,18476
3557154,DILMA VANA ROUSSEFF,795
3557204,DILMA VANA ROUSSEFF,3050
3557303,DILMA VANA ROUSSEFF,2979
1700251,DILMA VANA ROUSSEFF,956
1700301,DILMA VANA ROUSSEFF,1630
1700350,DILMA VANA ROUSSEFF,2116
1700400,DILMA VANA ROUSSEFF,1941
1700707,DILMA VANA ROUSSEFF,2934
1701002,DILMA VANA ROUSSEFF,3271
1701051,DILMA VANA ROUSSEFF,979
1701101,DILMA VANA ROUSSEFF,1445
1701309,DILMA VANA ROUSSEFF,1534
1701903,DILMA VANA ROUSSEFF,2066
1702000,DILMA VANA ROUSSEFF,1891
1702109,DILMA VANA ROUSSEFF,33902
1702158,DILMA VANA ROUSSEFF,1676
1702208,DILMA VANA ROUSSEFF,7050
1702307,DILMA VANA ROUSSEFF,2091
1702406,DILMA VANA ROUSSEFF,3670
1702554,DILMA VANA ROUSSEFF,4957
1702703,DILMA VANA ROUSSEFF,1243
1702901,DILMA VANA ROUSSEFF,3534
1703008,DILMA VANA ROUSSEFF,3087
1703057,DILMA VANA ROUSSEFF,814
1703073,DILMA VANA ROUSSEFF,1540
1703107,DILMA VANA ROUSSEFF,2288
1703206,DILMA VANA ROUSSEFF,1089
1703305,DILMA VANA ROUSSEFF,1353
1703602,DILMA VANA ROUSSEFF,667
1703701,DILMA VANA ROUSSEFF,1853
1703800,DILMA VANA ROUSSEFF,2585
1703826,DILMA VANA ROUSSEFF,716
1703842,DILMA VANA ROUSSEFF,1993
1703867,DILMA VANA ROUSSEFF,1156
1703883,DILMA VANA ROUSSEFF,835
1703891,DILMA VANA ROUSSEFF,1279
1703909,DILMA VANA ROUSSEFF,1531
1704105,DILMA VANA ROUSSEFF,827
1704600,DILMA VANA ROUSSEFF,552
1705102,DILMA VANA ROUSSEFF,1330
1705508,DILMA VANA ROUSSEFF,7500
1705557,DILMA VANA ROUSSEFF,1490
1705607,DILMA VANA ROUSSEFF,1248
1706001,DILMA VANA ROUSSEFF,1510
1706100,DILMA VANA ROUSSEFF,2219
1706258,DILMA VANA ROUSSEFF,458
1706506,DILMA VANA ROUSSEFF,1532
1707009,DILMA VANA ROUSSEFF,4876
1707108,DILMA VANA ROUSSEFF,2296
1707207,DILMA VANA ROUSSEFF,2488
1707306,DILMA VANA ROUSSEFF,1211
1707405,DILMA VANA ROUSSEFF,2850
1707553,DILMA VANA ROUSSEFF,1156
1707652,DILMA VANA ROUSSEFF,1865
1707702,DILMA VANA ROUSSEFF,2429
1708205,DILMA VANA ROUSSEFF,5242
1708254,DILMA VANA ROUSSEFF,799
1708304,DILMA VANA ROUSSEFF,1360
1709005,DILMA VANA ROUSSEFF,3651
1709302,DILMA VANA ROUSSEFF,6422
1709500,DILMA VANA ROUSSEFF,19652
1709807,DILMA VANA ROUSSEFF,549
1710508,DILMA VANA ROUSSEFF,2150
1710706,DILMA VANA ROUSSEFF,2257
1710904,DILMA VANA ROUSSEFF,999
1711100,DILMA VANA ROUSSEFF,873
1711506,DILMA VANA ROUSSEFF,1310
1711803,DILMA VANA ROUSSEFF,692
1711902,DILMA VANA ROUSSEFF,2753
1711951,DILMA VANA ROUSSEFF,1434
1712009,DILMA VANA ROUSSEFF,869
1712157,DILMA VANA ROUSSEFF,624
1712405,DILMA VANA ROUSSEFF,1311
1712454,DILMA VANA ROUSSEFF,1006
1712504,DILMA VANA ROUSSEFF,1291
1712702,DILMA VANA ROUSSEFF,666
1712801,DILMA VANA ROUSSEFF,1372
1713205,DILMA VANA ROUSSEFF,7111
1713304,DILMA VANA ROUSSEFF,4067
1713601,DILMA VANA ROUSSEFF,1933
1713700,DILMA VANA ROUSSEFF,866
1713809,DILMA VANA ROUSSEFF,1759
1713957,DILMA VANA ROUSSEFF,875
1714203,DILMA VANA ROUSSEFF,2204
1714302,DILMA VANA ROUSSEFF,1819
